image_path,label,split
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\inspiracion\IMG0533_INF_FE.png,inspiracion,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\inspiracion\IMG0538_INF_FE.png,inspiracion,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\inspiracion\IMG0873_FAN_FE.png,inspiracion,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\inspiracion\IMG0874_FAN_FE.png,inspiracion,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\inspiracion\IMG0881_FAN_FE.png,inspiracion,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\inspiracion\IMG0883_FAN_FE.png,inspiracion,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\inspiracion\IMG0959_FAN_FE.png,inspiracion,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\inspiracion\IMG3546_INF_FP.jpg,inspiracion,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\inspiracion\IMG4354_FAN_FE.png,inspiracion,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\Captura de pantalla 2025-03-03 193824.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\Captura de pantalla 2025-03-03 193922.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\Captura de pantalla 2025-03-03 194003.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\Captura de pantalla 2025-03-03 194033.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\Captura de pantalla 2025-03-03 194220.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\Captura de pantalla 2025-03-03 194239.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\Captura de pantalla 2025-03-03 194257.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\Captura de pantalla 2025-03-03 194530.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\Captura de pantalla 2025-03-03 194740.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\Captura de pantalla 2025-03-03 194835.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\Captura de pantalla 2025-03-03 200052.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\Captura de pantalla 2025-03-03 200131.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG0082_POP_FE.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG0083_POP_FE.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG0090_POP_FE.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG0095_POP_FE.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG0115_POP_FE.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG0126_POP_FE.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG0138_POP_FE.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG0144_POP_FE.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG0515_INF_FE.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG0712_FAN_FE.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG0713_FAN_FE.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2441_POP_FP.jpeg,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2486_POP_FP.jpeg,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2495_POP_FP.jpeg,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2528_POP_FP.jpeg,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2554_POP_FP.jpeg,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2573_POP_FP.jpeg,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2595_POP_FP.jpeg,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2600_POP_FP.jpeg,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2607_POP_FP.jpeg,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2616_POP_FP.jpeg,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2633_POP_FP.jpeg,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2661_POP_FP.jpeg,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2670_POP_FP.jpeg,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2686_POP_FP.jpeg,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2694_POP_FP.jpeg,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2726_POP_FP.jpeg,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2736_POP_FP.JPG,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2755_POP_FP.JPG,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2761_POP_FP.JPG,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2768_POP_FP.JPG,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2780_POP_FP.JPG,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2791_POP_FP.JPG,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2814_POP_FP.JPG,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG2821_POP_FP.JPG,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG4311_FAN_FE.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\IMG4391_FAN_FE.png,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\popular\WhatsApp Image 2025-03-03 at 19.52.39.jpeg,popular,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG0005_TRA_FE.png,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG0007_TRA_FE.png,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG0023_TRA_FE.png,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG0026_TRA_FE.png,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG0036_TRA_FE.png,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG0041_TRA_FE.png,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG0042_TRA_FE.png,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG0046_TRA_FE.png,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG0059_TRA_FE.png,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG0061_TRA_FE.png,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG0062_TRA_FE.png,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG0068_TRA_FE.png,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1008_TRA_FP.jpeg,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1026_TRA_FP.jpeg,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1039_TRA_FP.jpeg,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1061_TRA_FP.jpeg,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1067_TRA_FP.jpeg,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1074_TRA_FP.jpeg,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1122_TRA_FP.jpeg,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1147_TRA_FP.jpeg,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1169_TRA_FP.JPG,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1195_TRA_FP.JPG,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1200_TRA_FP.JPG,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1236_TRA_FP.JPG,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1240_TRA_FP.JPG,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1248_TRA_FP.JPG,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1255_TRA_FP.JPG,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1274_TRA_FP.JPG,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1291_TRA_FP.JPG,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1306_TRA_FP.JPG,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1342_TRA_FP.jpg,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\test\tradicional\IMG1373_TRA_FP.jpg,tradicional,test
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0575_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0577_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0585_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0594_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0620_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0626_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0631_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0632_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0639_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0643_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0645_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0649_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0664_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0668_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0670_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0681_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0692_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0696_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0700_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0703_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0705_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0718_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0719_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0724_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0735_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0742_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0743_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0746_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0753_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0758_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0776_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0778_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0827_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0836_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0839_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0841_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0843_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0858_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0859_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0862_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0864_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0886_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0888_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0891_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0894_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0899_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0902_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0905_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0910_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0916_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0918_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0919_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0929_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0943_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0949_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0963_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0966_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0970_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0973_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0974_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG0981_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4197_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4200_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4202_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4203_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4207_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4210_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4214_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4219_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4220_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4222_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4234_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4242_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4244_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4249_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4250_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4253_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4257_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4268_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4269_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4270_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4271_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4272_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4275_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4277_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4284_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4293_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4294_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4298_FAN_FE.png,fantasia,val
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\val\fantasia\IMG4308_FAN_FE.png,fantasia,val
